644  
  -7.4698924e+01  -1.6752063e+01
  -7.4674833e+01  -1.6766646e+01
  -7.4650742e+01  -1.6781229e+01
  -7.4626651e+01  -1.6795812e+01
  -7.4602560e+01  -1.6810395e+01
  -7.4578469e+01  -1.6824978e+01
  -7.4554378e+01  -1.6839561e+01
  -7.4530286e+01  -1.6854144e+01
  -7.4506195e+01  -1.6868727e+01
  -7.4482104e+01  -1.6883310e+01
  -7.4458013e+01  -1.6897893e+01
  -7.4433922e+01  -1.6912476e+01
  -7.4409831e+01  -1.6927059e+01
  -7.4385740e+01  -1.6941642e+01
  -7.4361648e+01  -1.6956225e+01
  -7.4337557e+01  -1.6970808e+01
  -7.4313466e+01  -1.6985391e+01
  -7.4289375e+01  -1.6999974e+01
  -7.4265284e+01  -1.7014557e+01
  -7.4241193e+01  -1.7029140e+01
  -7.4217102e+01  -1.7043723e+01
  -7.4193010e+01  -1.7058306e+01
  -7.4168919e+01  -1.7072889e+01
  -7.4144828e+01  -1.7087472e+01
  -7.4120737e+01  -1.7102055e+01
  -7.4096646e+01  -1.7116638e+01
  -7.4072555e+01  -1.7131221e+01
  -7.4048464e+01  -1.7145804e+01
  -7.4024372e+01  -1.7160387e+01
  -7.4000281e+01  -1.7174970e+01
  -7.3976190e+01  -1.7189553e+01
  -7.3952099e+01  -1.7204136e+01
  -7.3928008e+01  -1.7218719e+01
  -7.3903917e+01  -1.7233302e+01
  -7.3879826e+01  -1.7247885e+01
  -7.3855734e+01  -1.7262468e+01
  -7.3831643e+01  -1.7277051e+01
  -7.3807552e+01  -1.7291634e+01
  -7.3786977e+01  -1.7311051e+01
  -7.3766401e+01  -1.7330468e+01
  -7.3745826e+01  -1.7349885e+01
  -7.3725250e+01  -1.7369302e+01
  -7.3704674e+01  -1.7388719e+01
  -7.3684099e+01  -1.7408136e+01
  -7.3663523e+01  -1.7427553e+01
  -7.3642948e+01  -1.7446970e+01
  -7.3622372e+01  -1.7466387e+01
  -7.3601797e+01  -1.7485804e+01
  -7.3581221e+01  -1.7505221e+01
  -7.3560646e+01  -1.7524638e+01
  -7.3540070e+01  -1.7544055e+01
  -7.3519495e+01  -1.7563472e+01
  -7.3498919e+01  -1.7582889e+01
  -7.3478344e+01  -1.7602306e+01
  -7.3457768e+01  -1.7621723e+01
  -7.3437193e+01  -1.7641140e+01
  -7.3416617e+01  -1.7660557e+01
  -7.3396042e+01  -1.7679974e+01
  -7.3375466e+01  -1.7699391e+01
  -7.3354891e+01  -1.7718808e+01
  -7.3334315e+01  -1.7738225e+01
  -7.3313740e+01  -1.7757642e+01
  -7.3293164e+01  -1.7777059e+01
  -7.3272589e+01  -1.7796476e+01
  -7.3252013e+01  -1.7815893e+01
  -7.3231438e+01  -1.7835310e+01
  -7.3210862e+01  -1.7854727e+01
  -7.3190286e+01  -1.7874144e+01
  -7.3169711e+01  -1.7893561e+01
  -7.3149135e+01  -1.7912978e+01
  -7.3128560e+01  -1.7932395e+01
  -7.3107984e+01  -1.7951812e+01
  -7.3087409e+01  -1.7971229e+01
  -7.3066833e+01  -1.7990646e+01
  -7.3046258e+01  -1.8010063e+01
  -7.3025682e+01  -1.8029480e+01
  -7.3005107e+01  -1.8048897e+01
  -7.2984531e+01  -1.8068314e+01
  -7.2963956e+01  -1.8087731e+01
  -7.2943380e+01  -1.8107148e+01
  -7.2922805e+01  -1.8126565e+01
  -7.2902229e+01  -1.8145982e+01
  -7.2881654e+01  -1.8165399e+01
  -7.2861078e+01  -1.8184816e+01
  -7.2840503e+01  -1.8204233e+01
  -7.2819927e+01  -1.8223650e+01
  -7.2799352e+01  -1.8243067e+01
  -7.2778776e+01  -1.8262484e+01
  -7.2758201e+01  -1.8281901e+01
  -7.2737625e+01  -1.8301318e+01
  -7.2717049e+01  -1.8320735e+01
  -7.2696474e+01  -1.8340152e+01
  -7.2675898e+01  -1.8359569e+01
  -7.2655323e+01  -1.8378986e+01
  -7.2634747e+01  -1.8398403e+01
  -7.2614172e+01  -1.8417820e+01
  -7.2593596e+01  -1.8437237e+01
  -7.2573021e+01  -1.8456654e+01
  -7.2552445e+01  -1.8476071e+01
  -7.2531870e+01  -1.8495488e+01
  -7.2511294e+01  -1.8514905e+01
  -7.2490719e+01  -1.8534322e+01
  -7.2470143e+01  -1.8553739e+01
  -7.2449568e+01  -1.8573156e+01
  -7.2428992e+01  -1.8592573e+01
  -7.2408417e+01  -1.8611990e+01
  -7.2387841e+01  -1.8631407e+01
  -7.2367266e+01  -1.8650824e+01
  -7.2346690e+01  -1.8670241e+01
  -7.2326115e+01  -1.8689658e+01
  -7.2305539e+01  -1.8709075e+01
  -7.2284964e+01  -1.8728492e+01
  -7.2264388e+01  -1.8747909e+01
  -7.2243813e+01  -1.8767326e+01
  -7.2223237e+01  -1.8786743e+01
  -7.2202661e+01  -1.8806160e+01
  -7.2182086e+01  -1.8825576e+01
  -7.2161510e+01  -1.8844993e+01
  -7.2140935e+01  -1.8864410e+01
  -7.2120359e+01  -1.8883827e+01
  -7.2099784e+01  -1.8903244e+01
  -7.2079208e+01  -1.8922661e+01
  -7.2058633e+01  -1.8942078e+01
  -7.2038057e+01  -1.8961495e+01
  -7.2017482e+01  -1.8980912e+01
  -7.1996906e+01  -1.9000329e+01
  -7.1976331e+01  -1.9019746e+01
  -7.1955755e+01  -1.9039163e+01
  -7.1935180e+01  -1.9058580e+01
  -7.1914604e+01  -1.9077997e+01
  -7.1894029e+01  -1.9097414e+01
  -7.1873453e+01  -1.9116831e+01
  -7.1852878e+01  -1.9136248e+01
  -7.1832302e+01  -1.9155665e+01
  -7.1811727e+01  -1.9175082e+01
  -7.1791151e+01  -1.9194499e+01
  -7.1770576e+01  -1.9213916e+01
  -7.1750000e+01  -1.9233333e+01
  -7.1745696e+01  -1.9244481e+01
  -7.1741393e+01  -1.9255629e+01
  -7.1737089e+01  -1.9266777e+01
  -7.1732785e+01  -1.9277924e+01
  -7.1728481e+01  -1.9289072e+01
  -7.1724178e+01  -1.9300220e+01
  -7.1719874e+01  -1.9311368e+01
  -7.1715570e+01  -1.9322516e+01
  -7.1711267e+01  -1.9333663e+01
  -7.1706963e+01  -1.9344811e+01
  -7.1702659e+01  -1.9355959e+01
  -7.1698355e+01  -1.9367107e+01
  -7.1694052e+01  -1.9378255e+01
  -7.1689748e+01  -1.9389402e+01
  -7.1685444e+01  -1.9400550e+01
  -7.1681141e+01  -1.9411698e+01
  -7.1676837e+01  -1.9422846e+01
  -7.1672533e+01  -1.9433993e+01
  -7.1668229e+01  -1.9445141e+01
  -7.1663926e+01  -1.9456289e+01
  -7.1659622e+01  -1.9467437e+01
  -7.1655318e+01  -1.9478585e+01
  -7.1651015e+01  -1.9489732e+01
  -7.1646711e+01  -1.9500880e+01
  -7.1642407e+01  -1.9512028e+01
  -7.1638104e+01  -1.9523176e+01
  -7.1633800e+01  -1.9534324e+01
  -7.1629496e+01  -1.9545471e+01
  -7.1625192e+01  -1.9556619e+01
  -7.1620889e+01  -1.9567767e+01
  -7.1616585e+01  -1.9578915e+01
  -7.1612281e+01  -1.9590062e+01
  -7.1607978e+01  -1.9601210e+01
  -7.1603674e+01  -1.9612358e+01
  -7.1599370e+01  -1.9623506e+01
  -7.1595066e+01  -1.9634654e+01
  -7.1590763e+01  -1.9645801e+01
  -7.1586459e+01  -1.9656949e+01
  -7.1582155e+01  -1.9668097e+01
  -7.1577852e+01  -1.9679245e+01
  -7.1573548e+01  -1.9690393e+01
  -7.1569244e+01  -1.9701540e+01
  -7.1564940e+01  -1.9712688e+01
  -7.1560637e+01  -1.9723836e+01
  -7.1556333e+01  -1.9734984e+01
  -7.1552029e+01  -1.9746132e+01
  -7.1547726e+01  -1.9757279e+01
  -7.1543422e+01  -1.9768427e+01
  -7.1539118e+01  -1.9779575e+01
  -7.1534814e+01  -1.9790723e+01
  -7.1530511e+01  -1.9801870e+01
  -7.1526207e+01  -1.9813018e+01
  -7.1521903e+01  -1.9824166e+01
  -7.1517600e+01  -1.9835314e+01
  -7.1513296e+01  -1.9846462e+01
  -7.1508992e+01  -1.9857609e+01
  -7.1504688e+01  -1.9868757e+01
  -7.1500385e+01  -1.9879905e+01
  -7.1496081e+01  -1.9891053e+01
  -7.1491777e+01  -1.9902201e+01
  -7.1487474e+01  -1.9913348e+01
  -7.1483170e+01  -1.9924496e+01
  -7.1478866e+01  -1.9935644e+01
  -7.1474563e+01  -1.9946792e+01
  -7.1470259e+01  -1.9957939e+01
  -7.1465955e+01  -1.9969087e+01
  -7.1461651e+01  -1.9980235e+01
  -7.1457348e+01  -1.9991383e+01
  -7.1453044e+01  -2.0002531e+01
  -7.1448740e+01  -2.0013678e+01
  -7.1444437e+01  -2.0024826e+01
  -7.1440133e+01  -2.0035974e+01
  -7.1435829e+01  -2.0047122e+01
  -7.1431525e+01  -2.0058270e+01
  -7.1427222e+01  -2.0069417e+01
  -7.1422918e+01  -2.0080565e+01
  -7.1418614e+01  -2.0091713e+01
  -7.1414311e+01  -2.0102861e+01
  -7.1410007e+01  -2.0114008e+01
  -7.1405703e+01  -2.0125156e+01
  -7.1401399e+01  -2.0136304e+01
  -7.1397096e+01  -2.0147452e+01
  -7.1392792e+01  -2.0158600e+01
  -7.1388488e+01  -2.0169747e+01
  -7.1384185e+01  -2.0180895e+01
  -7.1379881e+01  -2.0192043e+01
  -7.1375577e+01  -2.0203191e+01
  -7.1371273e+01  -2.0214339e+01
  -7.1366970e+01  -2.0225486e+01
  -7.1362666e+01  -2.0236634e+01
  -7.1358362e+01  -2.0247782e+01
  -7.1354059e+01  -2.0258930e+01
  -7.1349755e+01  -2.0270077e+01
  -7.1345451e+01  -2.0281225e+01
  -7.1341147e+01  -2.0292373e+01
  -7.1336844e+01  -2.0303521e+01
  -7.1332540e+01  -2.0314669e+01
  -7.1328236e+01  -2.0325816e+01
  -7.1323933e+01  -2.0336964e+01
  -7.1319629e+01  -2.0348112e+01
  -7.1319455e+01  -2.0381591e+01
  -7.1319280e+01  -2.0415070e+01
  -7.1319106e+01  -2.0448549e+01
  -7.1318932e+01  -2.0482029e+01
  -7.1318757e+01  -2.0515508e+01
  -7.1318583e+01  -2.0548987e+01
  -7.1318409e+01  -2.0582466e+01
  -7.1318234e+01  -2.0615945e+01
  -7.1318060e+01  -2.0649424e+01
  -7.1317886e+01  -2.0682904e+01
  -7.1317711e+01  -2.0716383e+01
  -7.1317537e+01  -2.0749862e+01
  -7.1317363e+01  -2.0783341e+01
  -7.1317188e+01  -2.0816820e+01
  -7.1317014e+01  -2.0850299e+01
  -7.1316840e+01  -2.0883779e+01
  -7.1316666e+01  -2.0917258e+01
  -7.1316491e+01  -2.0950737e+01
  -7.1316317e+01  -2.0984216e+01
  -7.1316143e+01  -2.1017695e+01
  -7.1315968e+01  -2.1051174e+01
  -7.1315794e+01  -2.1084654e+01
  -7.1315620e+01  -2.1118133e+01
  -7.1315445e+01  -2.1151612e+01
  -7.1315271e+01  -2.1185091e+01
  -7.1315097e+01  -2.1218570e+01
  -7.1314922e+01  -2.1252049e+01
  -7.1314748e+01  -2.1285529e+01
  -7.1314574e+01  -2.1319008e+01
  -7.1314399e+01  -2.1352487e+01
  -7.1314225e+01  -2.1385966e+01
  -7.1314051e+01  -2.1419445e+01
  -7.1313876e+01  -2.1452924e+01
  -7.1313702e+01  -2.1486404e+01
  -7.1313528e+01  -2.1519883e+01
  -7.1313354e+01  -2.1553362e+01
  -7.1313179e+01  -2.1586841e+01
  -7.1313005e+01  -2.1620320e+01
  -7.1312831e+01  -2.1653799e+01
  -7.1312656e+01  -2.1687279e+01
  -7.1312482e+01  -2.1720758e+01
  -7.1312308e+01  -2.1754237e+01
  -7.1312133e+01  -2.1787716e+01
  -7.1311959e+01  -2.1821195e+01
  -7.1311785e+01  -2.1854674e+01
  -7.1311610e+01  -2.1888154e+01
  -7.1311436e+01  -2.1921633e+01
  -7.1311262e+01  -2.1955112e+01
  -7.1311087e+01  -2.1988591e+01
  -7.1310913e+01  -2.2022070e+01
  -7.1310739e+01  -2.2055549e+01
  -7.1310564e+01  -2.2089029e+01
  -7.1310390e+01  -2.2122508e+01
  -7.1310216e+01  -2.2155987e+01
  -7.1310042e+01  -2.2189466e+01
  -7.1309867e+01  -2.2222945e+01
  -7.1309693e+01  -2.2256424e+01
  -7.1309519e+01  -2.2289904e+01
  -7.1309344e+01  -2.2323383e+01
  -7.1309170e+01  -2.2356862e+01
  -7.1308996e+01  -2.2390341e+01
  -7.1308821e+01  -2.2423820e+01
  -7.1308647e+01  -2.2457299e+01
  -7.1308473e+01  -2.2490779e+01
  -7.1308298e+01  -2.2524258e+01
  -7.1308124e+01  -2.2557737e+01
  -7.1307950e+01  -2.2591216e+01
  -7.1307775e+01  -2.2624695e+01
  -7.1307601e+01  -2.2658174e+01
  -7.1307427e+01  -2.2691654e+01
  -7.1307252e+01  -2.2725133e+01
  -7.1307078e+01  -2.2758612e+01
  -7.1306904e+01  -2.2792091e+01
  -7.1306729e+01  -2.2825570e+01
  -7.1306555e+01  -2.2859049e+01
  -7.1306381e+01  -2.2892529e+01
  -7.1306207e+01  -2.2926008e+01
  -7.1306032e+01  -2.2959487e+01
  -7.1305858e+01  -2.2992966e+01
  -7.1305684e+01  -2.3026445e+01
  -7.1305509e+01  -2.3059924e+01
  -7.1305335e+01  -2.3093404e+01
  -7.1305161e+01  -2.3126883e+01
  -7.1304986e+01  -2.3160362e+01
  -7.1304812e+01  -2.3193841e+01
  -7.1304638e+01  -2.3227320e+01
  -7.1304463e+01  -2.3260799e+01
  -7.1304289e+01  -2.3294279e+01
  -7.1304115e+01  -2.3327758e+01
  -7.1303940e+01  -2.3361237e+01
  -7.1303766e+01  -2.3394716e+01
  -7.1303592e+01  -2.3428195e+01
  -7.1303417e+01  -2.3461674e+01
  -7.1303243e+01  -2.3495154e+01
  -7.1303069e+01  -2.3528633e+01
  -7.1302895e+01  -2.3562112e+01
  -7.1302720e+01  -2.3595591e+01
  -7.1302546e+01  -2.3629070e+01
  -7.1302372e+01  -2.3662549e+01
  -7.1302197e+01  -2.3696029e+01
  -7.1308175e+01  -2.3729068e+01
  -7.1314153e+01  -2.3762108e+01
  -7.1320131e+01  -2.3795148e+01
  -7.1326109e+01  -2.3828187e+01
  -7.1332087e+01  -2.3861227e+01
  -7.1338065e+01  -2.3894267e+01
  -7.1344043e+01  -2.3927307e+01
  -7.1350021e+01  -2.3960346e+01
  -7.1356000e+01  -2.3993386e+01
  -7.1361978e+01  -2.4026426e+01
  -7.1367956e+01  -2.4059465e+01
  -7.1373934e+01  -2.4092505e+01
  -7.1379912e+01  -2.4125545e+01
  -7.1385890e+01  -2.4158585e+01
  -7.1391868e+01  -2.4191624e+01
  -7.1397846e+01  -2.4224664e+01
  -7.1403824e+01  -2.4257704e+01
  -7.1409802e+01  -2.4290743e+01
  -7.1415780e+01  -2.4323783e+01
  -7.1421758e+01  -2.4356823e+01
  -7.1427736e+01  -2.4389863e+01
  -7.1433714e+01  -2.4422902e+01
  -7.1439692e+01  -2.4455942e+01
  -7.1445670e+01  -2.4488982e+01
  -7.1451648e+01  -2.4522021e+01
  -7.1457626e+01  -2.4555061e+01
  -7.1463604e+01  -2.4588101e+01
  -7.1469582e+01  -2.4621141e+01
  -7.1475560e+01  -2.4654180e+01
  -7.1481538e+01  -2.4687220e+01
  -7.1487516e+01  -2.4720260e+01
  -7.1493494e+01  -2.4753299e+01
  -7.1499472e+01  -2.4786339e+01
  -7.1505450e+01  -2.4819379e+01
  -7.1511428e+01  -2.4852419e+01
  -7.1517406e+01  -2.4885458e+01
  -7.1523384e+01  -2.4918498e+01
  -7.1529362e+01  -2.4951538e+01
  -7.1535340e+01  -2.4984577e+01
  -7.1541318e+01  -2.5017617e+01
  -7.1547296e+01  -2.5050657e+01
  -7.1553274e+01  -2.5083697e+01
  -7.1559252e+01  -2.5116736e+01
  -7.1565230e+01  -2.5149776e+01
  -7.1571208e+01  -2.5182816e+01
  -7.1577187e+01  -2.5215855e+01
  -7.1583165e+01  -2.5248895e+01
  -7.1589143e+01  -2.5281935e+01
  -7.1595121e+01  -2.5314975e+01
  -7.1601099e+01  -2.5348014e+01
  -7.1607077e+01  -2.5381054e+01
  -7.1613055e+01  -2.5414094e+01
  -7.1619033e+01  -2.5447133e+01
  -7.1625011e+01  -2.5480173e+01
  -7.1630989e+01  -2.5513213e+01
  -7.1636967e+01  -2.5546253e+01
  -7.1642945e+01  -2.5579292e+01
  -7.1648923e+01  -2.5612332e+01
  -7.1654901e+01  -2.5645372e+01
  -7.1660879e+01  -2.5678411e+01
  -7.1666857e+01  -2.5711451e+01
  -7.1672835e+01  -2.5744491e+01
  -7.1678813e+01  -2.5777531e+01
  -7.1684791e+01  -2.5810570e+01
  -7.1690769e+01  -2.5843610e+01
  -7.1696747e+01  -2.5876650e+01
  -7.1702725e+01  -2.5909689e+01
  -7.1708703e+01  -2.5942729e+01
  -7.1714681e+01  -2.5975769e+01
  -7.1720659e+01  -2.6008809e+01
  -7.1726637e+01  -2.6041848e+01
  -7.1732615e+01  -2.6074888e+01
  -7.1738593e+01  -2.6107928e+01
  -7.1744571e+01  -2.6140967e+01
  -7.1750549e+01  -2.6174007e+01
  -7.1756527e+01  -2.6207047e+01
  -7.1762505e+01  -2.6240087e+01
  -7.1768483e+01  -2.6273126e+01
  -7.1774461e+01  -2.6306166e+01
  -7.1780439e+01  -2.6339206e+01
  -7.1786417e+01  -2.6372245e+01
  -7.1792396e+01  -2.6405285e+01
  -7.1798374e+01  -2.6438325e+01
  -7.1804352e+01  -2.6471365e+01
  -7.1810330e+01  -2.6504404e+01
  -7.1816308e+01  -2.6537444e+01
  -7.1822286e+01  -2.6570484e+01
  -7.1828264e+01  -2.6603523e+01
  -7.1834242e+01  -2.6636563e+01
  -7.1840220e+01  -2.6669603e+01
  -7.1846198e+01  -2.6702643e+01
  -7.1852176e+01  -2.6735682e+01
  -7.1858154e+01  -2.6768722e+01
  -7.1864132e+01  -2.6801762e+01
  -7.1870110e+01  -2.6834801e+01
  -7.1876088e+01  -2.6867841e+01
  -7.1882066e+01  -2.6900881e+01
  -7.1888044e+01  -2.6933921e+01
  -7.1894022e+01  -2.6966960e+01
  -7.1900000e+01  -2.7000000e+01
  -7.1908037e+01  -2.7053743e+01
  -7.1916074e+01  -2.7107485e+01
  -7.1924111e+01  -2.7161228e+01
  -7.1932148e+01  -2.7214970e+01
  -7.1940186e+01  -2.7268713e+01
  -7.1948223e+01  -2.7322455e+01
  -7.1956260e+01  -2.7376198e+01
  -7.1964297e+01  -2.7429940e+01
  -7.1972334e+01  -2.7483683e+01
  -7.1980371e+01  -2.7537425e+01
  -7.1988408e+01  -2.7591168e+01
  -7.1996445e+01  -2.7644910e+01
  -7.2004482e+01  -2.7698653e+01
  -7.2012520e+01  -2.7752395e+01
  -7.2020557e+01  -2.7806138e+01
  -7.2028594e+01  -2.7859880e+01
  -7.2036631e+01  -2.7913623e+01
  -7.2044668e+01  -2.7967365e+01
  -7.2052705e+01  -2.8021108e+01
  -7.2060742e+01  -2.8074850e+01
  -7.2068779e+01  -2.8128593e+01
  -7.2076816e+01  -2.8182335e+01
  -7.2084854e+01  -2.8236078e+01
  -7.2092891e+01  -2.8289820e+01
  -7.2100928e+01  -2.8343563e+01
  -7.2108965e+01  -2.8397305e+01
  -7.2117002e+01  -2.8451048e+01
  -7.2125039e+01  -2.8504790e+01
  -7.2133076e+01  -2.8558533e+01
  -7.2141113e+01  -2.8612275e+01
  -7.2149150e+01  -2.8666018e+01
  -7.2157188e+01  -2.8719760e+01
  -7.2165225e+01  -2.8773503e+01
  -7.2173262e+01  -2.8827245e+01
  -7.2181299e+01  -2.8880988e+01
  -7.2189336e+01  -2.8934730e+01
  -7.2197373e+01  -2.8988473e+01
  -7.2205410e+01  -2.9042215e+01
  -7.2213447e+01  -2.9095958e+01
  -7.2221484e+01  -2.9149701e+01
  -7.2229521e+01  -2.9203443e+01
  -7.2237559e+01  -2.9257186e+01
  -7.2245596e+01  -2.9310928e+01
  -7.2253633e+01  -2.9364671e+01
  -7.2261670e+01  -2.9418413e+01
  -7.2269707e+01  -2.9472156e+01
  -7.2277744e+01  -2.9525898e+01
  -7.2285781e+01  -2.9579641e+01
  -7.2293818e+01  -2.9633383e+01
  -7.2301855e+01  -2.9687126e+01
  -7.2309893e+01  -2.9740868e+01
  -7.2317930e+01  -2.9794611e+01
  -7.2325967e+01  -2.9848353e+01
  -7.2334004e+01  -2.9902096e+01
  -7.2342041e+01  -2.9955838e+01
  -7.2350078e+01  -3.0009581e+01
  -7.2358115e+01  -3.0063323e+01
  -7.2366152e+01  -3.0117066e+01
  -7.2374189e+01  -3.0170808e+01
  -7.2382227e+01  -3.0224551e+01
  -7.2390264e+01  -3.0278293e+01
  -7.2398301e+01  -3.0332036e+01
  -7.2406338e+01  -3.0385778e+01
  -7.2414375e+01  -3.0439521e+01
  -7.2422412e+01  -3.0493263e+01
  -7.2430449e+01  -3.0547006e+01
  -7.2438486e+01  -3.0600748e+01
  -7.2446523e+01  -3.0654491e+01
  -7.2454561e+01  -3.0708233e+01
  -7.2462598e+01  -3.0761976e+01
  -7.2470635e+01  -3.0815718e+01
  -7.2478672e+01  -3.0869461e+01
  -7.2486709e+01  -3.0923203e+01
  -7.2494746e+01  -3.0976946e+01
  -7.2502783e+01  -3.1030688e+01
  -7.2510820e+01  -3.1084431e+01
  -7.2518857e+01  -3.1138174e+01
  -7.2526895e+01  -3.1191916e+01
  -7.2534932e+01  -3.1245659e+01
  -7.2542969e+01  -3.1299401e+01
  -7.2551006e+01  -3.1353144e+01
  -7.2559043e+01  -3.1406886e+01
  -7.2567080e+01  -3.1460629e+01
  -7.2575117e+01  -3.1514371e+01
  -7.2583154e+01  -3.1568114e+01
  -7.2591191e+01  -3.1621856e+01
  -7.2599229e+01  -3.1675599e+01
  -7.2607266e+01  -3.1729341e+01
  -7.2615303e+01  -3.1783084e+01
  -7.2623340e+01  -3.1836826e+01
  -7.2631377e+01  -3.1890569e+01
  -7.2639414e+01  -3.1944311e+01
-72.63702864472811 -31.9957438035597
-72.67570365275222 -32.08146932870391
-72.67900873004311 -32.24259270934992
-72.67275790491257 -32.38716050101302
-72.71413418789174 -32.53887096974106
-72.73156903260214 -32.6551828745657
-72.73484628270423 -32.75760755618922
-72.73038168489008 -32.80297302229564
-72.78960481426469 -32.91292110221695
-72.82377125757242 -32.96823999191921
-72.85265763284026 -33.05642577438723
-72.92438051145003 -33.17222673930275
-72.9577632666719 -33.23924014970348
-72.97960300767059 -33.30533899139647
-72.99395726857946 -33.36441510250185
-73.03009255758096 -33.42717011969178
-73.03635096629466 -33.4714525384392
-73.05970825821906 -33.52982742382825
-73.08668382502374 -33.60490307896329
-73.12528161664244 -33.6875688540931
-73.16473738413257 -33.78076540004922
-73.19271127279477 -33.82640668474168
-73.25449219659205 -33.87484471250104
-73.28032623939853 -33.91981100654887
-73.28651312142289 -33.99505620663759
-73.30987595461133 -34.05598598924398
-73.3572638466235 -34.11559849282604
-73.4174633298623 -34.16606322548506
-73.46968111857501 -34.20610883825759
-73.56024439781855 -34.29786101649572
-73.61598283169712 -34.36593190864588
-73.68299560242292 -34.42720002050658
-73.7100040178892 -34.48370872071203
-73.75553465343553 -34.53044946742049
-73.78681728124047 -34.57981793764862
-73.87882556396495 -34.65045569425899
-73.97781467629201 -34.8029348317363
-73.98249867817664 -35.04585638607677
-74.2286068424697 -35.36084369573542
-74.62908373042464 -36.01921228919563
-74.83090947876075 -36.49482576803997
-74.9435916780451 -37.15971764296567
  -7.4494297e+01  -3.7197273e+01
  -7.4513760e+01  -3.7249698e+01
  -7.4533223e+01  -3.7302122e+01
  -7.4552686e+01  -3.7354546e+01
  -7.4572148e+01  -3.7406970e+01
  -7.4591611e+01  -3.7459394e+01
  -7.4611074e+01  -3.7511818e+01
  -7.4630537e+01  -3.7564243e+01
  -7.4650000e+01  -3.7616667e+01
